Time,O3_flag,SO2_flag,NO2_flag,NO_flag,CO_flag,PM10_flag,PM2.5_flag,WDir_Avg,Rain_Tot,WDir_SD,O3,SO2,NO2,NO,CO,PM10,PM2.5,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,Press_Avg,Rad_Avg,City
2015-06-24,OK,BDL,OK,BDL,OR,OS,OS,31.0,9.7,12.83818537950535,22.97552346570397,0.5692346570397112,9.199400722021661,1.7224259927797834,,,,18.500958333333333,82.77536111111111,2.027917361111111,,824.625,259.68416666666667,Saltillo
2015-06-25,OK,BDL,OK,BDL,OR,OS,OS,46.0,0.30000000000000004,11.102462781853657,32.3337652987761,,7.36598272138229,0.8412670986321095,,,,20.132270833333333,68.5096875,2.4558694444444447,,825.75,290.15472222222223,Saltillo
2015-06-26,OK,BDL,OK,BDL,OR,OS,OS,220.0,0.0,10.595935318662342,34.04627167630058,,5.3590317919075146,,,,,21.138125000000002,60.205,2.8292284722222223,,824.8333333333334,282.7278472222222,Saltillo
2015-06-27,OK,BDL,OK,BDL,OR,OS,OS,18.0,0.0,9.395091674697532,35.76824764663287,0.5129036929761043,5.788522809558291,,,,,20.71348611111111,64.486625,2.8525263888888888,,823.3333333333334,282.5419444444445,Saltillo
2015-06-28,OK,BDL,OK,BDL,OR,OS,OS,204.0,7.6000000000000005,11.45716629946755,35.06245133381399,,6.850418168709445,,,,,18.68967361111111,72.45106944444444,2.382754861111111,,822.0416666666666,246.84659722222221,Saltillo
2015-06-29,OK,BDL,OK,BDL,OR,OS,OS,189.0,0.4,11.006845942727505,30.390021707670044,,5.937952243125904,,,,,18.781194444444445,70.46740972222223,2.2364187500000003,,822.875,155.26194444444445,Saltillo
2015-06-30,OK,BDL,OK,BDL,OR,OS,OS,208.0,6.0,9.13549886222379,32.4149963898917,,8.792505415162456,0.5965270758122744,,,,18.749694444444444,73.85022222222223,2.408026388888889,,825.4166666666666,157.8828472222222,Saltillo
2015-07-01,OK,BDL,OK,BDL,OR,OS,OS,38.0,0.0,10.359682785457473,28.880079307858686,,10.162530641672674,0.6653640951694304,,,,18.888756944444445,81.64865972222222,2.3704756944444445,,822.0,260.8065277777778,Saltillo
2015-07-02,OK,BDL,OK,BDL,OR,OS,OS,216.0,4.800000000000001,11.57603973039835,28.740780911062906,,5.956261749819234,,,,,19.709979166666667,74.93074305555555,2.532672222222222,,824.5833333333334,202.0845138888889,Saltillo
2015-07-03,OK,BDL,OK,BDL,OR,OS,OS,176.0,0.0,13.191084794659556,35.85772628530051,,4.784895003620565,,,,,21.13095138888889,63.1193125,2.6371201388888887,,822.0416666666666,257.1264583333333,Saltillo
2015-07-04,OK,BDL,OK,BDL,OR,OS,OS,19.0,0.4,12.804804892219941,38.17358122743683,,5.477494584837545,,,,,21.882284722222224,58.73390972222222,2.5957819444444445,,819.9583333333334,336.143125,Saltillo
2015-07-05,OS,OS,OS,OS,OS,OS,OS,178.0,0.0,9.695929553337773,10.488030303030303,,15.943333333333333,,0.04515151515151515,,,21.9206875,62.14500694444444,2.7268555555555554,,819.2916666666666,261.2909027777778,Saltillo
2015-07-06,OS,OS,OS,OS,OS,OS,OS,206.0,0.0,11.91798574037893,,,,,,,,22.213319444444444,60.97264583333333,2.9061930555555553,,818.75,210.140625,Saltillo
2015-07-07,OS,OS,OS,OS,OS,OS,OS,192.0,6.8,10.960501746523713,,,,,,,,20.81826388888889,67.05063194444445,2.8231305555555557,,822.625,159.37972222222223,Saltillo
2015-07-08,OS,OS,OS,OS,OS,OS,OS,352.0,0.0,13.703292721366166,,,,,,,,21.73745138888889,56.47795138888889,2.941416666666667,,826.9583333333334,279.8984722222222,Saltillo
2015-07-09,OS,OS,OS,OS,OS,OS,OS,168.0,0.0,11.74429733695663,,,,,,,,21.900979166666666,49.352284722222215,3.561722916666667,,826.6666666666666,312.71680555555554,Saltillo
2015-07-10,OS,OS,OS,OS,OS,OS,OS,13.0,0.0,12.660569545058925,,,,,,,,22.289944444444444,50.08213194444445,2.9954569444444443,,828.0,312.0457638888889,Saltillo
2015-07-11,OS,OS,OS,OS,OS,OS,OS,156.0,0.0,10.748394568348486,,,,,,,,21.73320138888889,57.02115277777778,2.5798923611111113,,825.3333333333334,298.59493055555555,Saltillo
2015-07-12,OS,OS,OS,OS,OS,OS,OS,36.0,0.0,11.925347627522136,,,,,,,,22.175305555555553,52.600611111111114,2.6766743055555557,,826.625,333.36493055555553,Saltillo
2015-07-13,OS,OS,OS,OS,OS,OS,OS,158.0,0.0,10.058719833687023,,,,,,,,23.245416666666667,49.14615972222222,2.846705555555556,,824.125,323.614375,Saltillo
2015-07-14,OS,OS,OS,OS,OS,OS,OS,31.0,0.0,9.80687002826153,,,,,,,,23.854138888888887,41.421145833333334,3.1899472222222225,,824.125,341.9528472222222,Saltillo
2015-07-15,OS,OS,OS,OS,OS,OS,OS,31.0,0.0,10.316174360912648,,,,,,,,23.798694444444447,48.00289583333333,3.298044444444445,,823.1666666666666,340.21916666666664,Saltillo
2015-07-16,OS,OS,OS,OS,OS,OS,OS,6.0,0.0,9.200067591393084,,,,,,,,22.733298611111113,50.67248611111111,3.7030361111111114,,822.4583333333334,340.2497916666667,Saltillo
2015-07-17,OS,OS,OS,OS,OS,OS,OS,164.0,0.0,11.092334524000727,,,,,,,,23.27577777777778,47.97416666666667,3.3826791666666667,,823.875,332.6809722222222,Saltillo
2015-07-18,OS,OS,OS,OS,OS,OS,OS,128.0,0.0,10.751262701016138,,,,,,,,23.952749999999998,49.25898611111111,3.4895236111111108,,822.9166666666666,313.2754166666667,Saltillo
2015-07-19,OS,OS,OS,OS,OS,OS,OS,168.0,3.9000000000000004,9.702436790059634,,,,,,,,22.288833333333333,62.82695833333334,2.9760916666666666,,823.25,165.65534722222222,Saltillo
2015-07-20,OS,OS,OS,OS,OS,OS,OS,16.0,0.0,10.008372072703539,,,,,,,,22.678722222222223,54.66531944444444,3.224970833333333,,820.4583333333334,307.9426388888889,Saltillo
2015-07-21,OS,OS,OS,OS,OS,OS,OS,30.0,2.5,11.153798456978574,,,,,,,,22.38648611111111,57.82934722222222,2.792332638888889,,817.7916666666666,304.64131944444443,Saltillo
