Year,Month,Day,O3,NO2,NO,CO,PM10,PM2.5,Temp_Avg,RH_Avg,WSpeed_Avg,WDir_Avg,Press_Avg,Rad_Avg,Rain_Tot
2023,9,7,26.88835416666667,4.812104166666667,0.5583611111111111,0.26955555555555555,17.71823611111111,15.447111111111111,18.134169562195968,79.83175121612231,1.1128742182070883,119.16514732453092,806.8707289784574,367.63864129032254,0.5
2023,9,8,30.03416550764951,5.154791376912378,0.6601321279554937,0.29111961057023644,19.692677329624477,19.92167375886525,19.31394297635605,74.19675243393601,1.4057378303198889,97.07472253129346,806.6102079276774,532.2254584980237,0.0
2023,9,9,32.78840972222222,5.935576388888888,1.3755972222222221,0.2821666666666667,20.137909722222222,13.914609483960948,18.844951388888887,64.51401388888888,1.2130402777777778,111.49510972222222,806.6603486111111,644.1553350923483,0.0
2023,9,10,32.40528472222222,3.9454166666666666,0.3868541666666667,0.2137013888888889,15.178884892086332,10.622392982456141,19.33042361111111,62.551763888888885,1.3612833333333334,134.58158333333333,807.2928666666666,605.9056440677966,0.0
2023,9,11,36.23313888888889,4.67925,0.8343541666666667,0.20648780487804877,17.234256944444446,10.811277777777777,18.60696527777778,62.450874999999996,1.1788222222222222,148.01796736111112,807.3294833333333,632.986370712401,0.0
2023,9,12,33.48708333333333,5.350125,1.0382638888888889,0.3036666666666667,21.9509375,13.898977746870653,18.94163888888889,65.75040277777778,0.9541381944444445,132.01829583333333,806.5213298611112,626.1016996047431,0.0
2023,9,13,40.152791666666666,5.7432638888888885,0.7180277777777778,0.4273402777777778,26.61623611111111,20.498560393258426,19.11841666666667,67.05277777777778,0.9600895833333334,153.57013194444443,806.3945326388889,491.06172037283625,0.0
2023,9,14,39.56527083333333,6.033243055555556,0.9504444444444445,0.35122916666666665,27.148076388888892,20.62346527777778,19.83875,67.33053472222223,1.1740104166666667,165.24367708333332,805.692,632.0100624169986,0.0
2023,9,15,33.72535416666667,4.878256944444444,0.9034652777777777,0.35266666666666663,26.87185416666667,21.33325,18.691631944444445,78.56127777777778,1.2216986111111112,130.69925625,805.9068256944444,419.2675936675462,11.1
2023,9,16,33.16647916666667,3.54775,0.6063194444444444,0.2952638888888889,18.657013888888887,16.367916666666666,19.26898611111111,76.25142361111111,1.540675,153.47065277777776,806.3766972222221,483.6267596513076,5.9
2023,9,17,30.418875,2.9939166666666663,0.2449513888888889,0.2545763888888889,12.976305555555557,12.572868055555556,17.853125,79.28684027777778,1.2120013888888888,120.87804583333333,807.2370097222222,293.7362036793692,0.9
